transaction_id,transaction_date,employee_id,vendor_id,expense_type,amount,payment_method,approval_status
1437,31/02/2024,100,14,Travel,157270.0,CASH,Approved
1438,2029-11-15,104,12,Software Subscription,-1200.0,CASH,Pending
1439,31/02/2024,101,10,IT Supplies,0.0,UPI,
1440,31/02/2024,104,10,Travel,,card,Rejected
1441,22/02/2021,103,12,meal,4244.0,card,
1442,26/07/2023,999,10,Meals,,UPI,approved
1443,2023-04-28,101,888,travel expense,83741.0,UPI,approved
1444,31/02/2024,100,13,Software Subscription,0.0,UPI,Pending
1445,2029-11-15,101,14,Meals,-1200.0,CASH,
1446,2029-11-15,100,888,Meals,-1200.0,card,Rejected
1447,2021-07-24,101,12,IT Supplies,-1200.0,Card,Pending
1448,2029-11-15,104,14,meal,,UPI,
1449,31/02/2024,100,11,Software Subscription,0.0,Card,Approved
1450,2022-08-06,104,13,Travel,,card,Rejected
1451,2023-07-15,103,12,Software Subscription,,UPI,Pending
1452,2029-11-15,102,11,IT Supplies,9148.0,Card,Pending
1453,2024-09-25,999,13,IT Supplies,-1200.0,card,
1454,2022-10-15,101,11,IT Supplies,-1200.0,UPI,Rejected
1455,2021-10-25,101,12,IT Supplies,233433.0,Bank Transfer,Rejected
1456,2021-05-28,105,11,meal,,UPI,Rejected
1457,2025-08-02,102,12,Travel,-1200.0,Bank Transfer,
1458,2022-03-23,105,12,Meals,,UPI,
1459,2029-11-15,103,888,meal,-1200.0,CASH,
1460,11/08/2025,104,12,IT Supplies,47115.0,Bank Transfer,approved
1461,31/02/2024,999,13,meal,,Card,approved
1462,2025-04-16,100,11,Meals,10210.0,Card,Rejected
1463,2021-05-27,101,10,meal,-1200.0,UPI,
1464,31/02/2024,101,14,Software Subscription,181427.0,CASH,Approved
1465,22/07/2022,105,13,Travel,0.0,CASH,
1466,2021-12-08,101,13,meal,0.0,Card,
1467,2029-11-15,103,12,Travel,0.0,UPI,
1468,2022-06-25,101,14,Software Subscription,,card,Pending
1469,2029-11-15,104,11,IT Supplies,0.0,CASH,Pending
1470,21/08/2023,100,888,Travel,,CASH,
1471,06/11/2023,102,13,IT Supplies,248710.0,UPI,Rejected
1472,2029-11-15,100,12,IT Supplies,-1200.0,card,approved
1473,09/05/2025,100,10,Software Subscription,-1200.0,UPI,Pending
1474,2029-11-15,103,14,meal,-1200.0,card,Pending
1475,31/02/2024,101,11,travel expense,,card,Rejected
1476,2029-11-15,999,10,Travel,60119.0,UPI,Approved
1477,2029-11-15,105,888,Software Subscription,143431.0,CASH,Rejected
1478,31/02/2024,101,10,Travel,194812.0,CASH,
1479,25/04/2025,999,13,Software Subscription,0.0,Card,approved
1480,2025-07-21,999,14,Travel,-1200.0,CASH,approved
1481,31/02/2024,105,888,Software Subscription,-1200.0,Bank Transfer,approved
1482,2025-06-19,999,12,meal,74170.0,UPI,
1483,31/02/2024,101,12,Software Subscription,,CASH,Rejected
1484,2029-11-15,999,888,Software Subscription,,CASH,
1485,2024-07-14,999,12,Meals,6453.0,card,Approved
1486,2023-12-20,102,10,Software Subscription,82357.0,UPI,approved
1487,2029-11-15,102,11,Travel,,CASH,Approved
1488,01/05/2023,100,11,Meals,0.0,Bank Transfer,approved
1489,2029-11-15,104,13,Software Subscription,0.0,Bank Transfer,approved
1490,15/11/2024,102,11,Travel,159228.0,Bank Transfer,Pending
1491,2029-11-15,105,13,Software Subscription,89248.0,Bank Transfer,approved
1492,11/10/2024,103,13,travel expense,,Bank Transfer,Approved
1493,31/02/2024,102,888,Travel,205511.0,CASH,
1494,2029-11-15,101,14,IT Supplies,0.0,UPI,
1495,2029-11-15,104,888,Software Subscription,-1200.0,CASH,
1496,2029-11-15,103,14,Meals,,Bank Transfer,
1497,06/03/2024,100,14,Software Subscription,184400.0,Bank Transfer,Rejected
1498,18/05/2025,101,10,Software Subscription,149336.0,CASH,
1499,04/12/2022,101,10,IT Supplies,,CASH,
1500,2029-11-15,100,11,meal,-1200.0,CASH,
1501,2022-06-21,102,10,Travel,0.0,Bank Transfer,Pending
1502,2021-04-21,100,12,meal,55540.0,UPI,approved
1503,2021-10-11,103,10,Meals,-1200.0,card,Pending
1504,31/02/2024,101,12,IT Supplies,,UPI,approved
1505,2029-11-15,102,14,travel expense,,Card,
1506,30/11/2024,104,888,Travel,,CASH,Pending
1507,2022-11-20,999,11,Travel,32876.0,Bank Transfer,Approved
1508,2029-11-15,101,10,travel expense,151474.0,Card,Pending
1509,20/07/2022,102,12,Meals,159132.0,Bank Transfer,Pending
1510,2024-09-26,105,10,IT Supplies,191235.0,card,Approved
1511,14/10/2025,102,10,travel expense,0.0,Card,Pending
1512,31/02/2024,105,12,IT Supplies,-1200.0,CASH,approved
1513,2024-04-02,104,10,travel expense,-1200.0,card,Rejected
1514,31/02/2024,105,11,Travel,,Bank Transfer,Rejected
1515,31/02/2024,104,13,Travel,135676.0,CASH,approved
1516,31/02/2024,105,888,Travel,-1200.0,card,
1517,2024-08-29,100,11,Travel,230680.0,Card,Approved
1518,15/01/2025,102,13,meal,153955.0,UPI,approved
1519,31/02/2024,999,888,Software Subscription,0.0,card,
1520,2022-04-21,100,10,Travel,,CASH,Pending
1521,2021-11-30,104,888,Software Subscription,-1200.0,Bank Transfer,Approved
1522,02/08/2021,103,14,meal,0.0,CASH,approved
1523,2029-11-15,999,12,Travel,0.0,Bank Transfer,approved
1524,31/02/2024,100,10,travel expense,-1200.0,Card,approved
1525,31/02/2024,102,11,Meals,0.0,card,approved
1526,30/04/2023,101,13,meal,0.0,card,
1527,31/02/2024,102,11,IT Supplies,0.0,Card,Rejected
1528,2029-11-15,101,888,Travel,,card,approved
1529,2029-11-15,104,11,Travel,-1200.0,Card,Approved
1530,02/06/2025,104,888,meal,-1200.0,Bank Transfer,Rejected
1531,2029-11-15,104,12,Meals,0.0,Bank Transfer,Rejected
1532,31/02/2024,105,13,Meals,-1200.0,CASH,Rejected
1533,02/07/2025,103,888,Travel,16692.0,Bank Transfer,approved
1534,02/03/2023,101,10,travel expense,209311.0,card,
1535,2022-06-04,102,14,travel expense,0.0,Bank Transfer,Pending
1536,2029-11-15,100,12,travel expense,113076.0,card,Rejected
1537,24/07/2024,102,13,meal,,CASH,Pending
1538,02/11/2023,100,10,meal,98812.0,UPI,approved
1539,2029-11-15,100,10,travel expense,,CASH,Rejected
1540,31/02/2024,102,888,Travel,0.0,card,approved
1541,2029-11-15,101,14,Travel,,CASH,Approved
1542,12/12/2024,103,12,travel expense,196443.0,UPI,Pending
1543,2021-07-06,103,12,meal,249767.0,card,approved
1544,2029-11-15,999,888,travel expense,-1200.0,UPI,Rejected
1545,31/02/2024,101,10,Software Subscription,,UPI,
1546,2029-11-15,999,888,Software Subscription,0.0,Card,Rejected
1547,2021-03-04,102,14,Software Subscription,,Card,Approved
1548,2029-11-15,100,11,Meals,-1200.0,CASH,approved
1549,17/02/2022,103,888,Meals,,Bank Transfer,Pending
1550,2029-11-15,103,11,Meals,,UPI,
1551,2029-11-15,100,11,meal,-1200.0,Bank Transfer,Approved
1552,08/07/2025,999,14,Software Subscription,,UPI,Rejected
1553,26/01/2025,999,13,travel expense,-1200.0,Bank Transfer,
1554,31/02/2024,101,11,Meals,0.0,CASH,approved
1555,31/02/2024,100,888,Travel,0.0,UPI,Pending
1556,2022-06-16,102,12,Travel,0.0,Bank Transfer,
1557,31/02/2024,999,12,travel expense,-1200.0,card,
1558,31/02/2024,102,14,Software Subscription,,card,Rejected
1559,2024-07-21,104,888,Meals,0.0,Card,Approved
1560,2022-12-17,105,13,Travel,0.0,CASH,Approved
1561,31/02/2024,101,12,IT Supplies,0.0,Bank Transfer,Rejected
1562,14/10/2021,102,10,travel expense,,CASH,Rejected
1563,2022-07-29,105,888,IT Supplies,80915.0,Card,
1564,2029-11-15,101,13,Travel,,Card,Rejected
1565,2022-01-12,100,888,travel expense,107458.0,Card,approved
1566,23/05/2021,104,11,meal,205922.0,Card,Rejected
1567,31/02/2024,103,11,IT Supplies,,CASH,approved
1568,13/02/2021,102,13,meal,,card,approved
1569,2022-03-11,101,13,Software Subscription,-1200.0,UPI,Rejected
1570,31/02/2024,101,13,Meals,,card,Rejected
1571,2029-11-15,999,10,Travel,,Card,Approved
1572,31/02/2024,999,14,meal,0.0,CASH,approved
1573,2024-05-20,104,13,meal,76922.0,CASH,Pending
1574,31/02/2024,101,14,Travel,52065.0,Card,Pending
1575,26/07/2025,105,10,Meals,-1200.0,Card,Approved
1576,20/03/2021,102,12,Travel,0.0,UPI,Approved
1577,21/03/2021,102,10,Software Subscription,,card,approved
1578,31/02/2024,102,10,Meals,85777.0,CASH,Approved
1579,09/05/2023,999,11,meal,-1200.0,Card,Pending
1580,31/02/2024,102,13,meal,-1200.0,UPI,Rejected
1581,01/10/2025,104,12,Meals,34702.0,card,approved
1582,2029-11-15,104,12,Meals,0.0,card,Approved
1583,2029-11-15,101,888,Travel,126458.0,UPI,Rejected
1584,08/08/2025,102,13,Travel,-1200.0,card,Rejected
1585,31/02/2024,100,10,travel expense,,Card,Rejected
1586,23/12/2021,104,10,IT Supplies,0.0,Bank Transfer,Approved
1587,2021-11-09,102,12,travel expense,-1200.0,card,Approved
1588,30/10/2022,104,10,Meals,,Card,Approved
1589,23/03/2024,103,11,Travel,-1200.0,card,approved
1590,31/02/2024,102,11,IT Supplies,-1200.0,CASH,Rejected
1591,15/06/2022,103,11,travel expense,135395.0,Bank Transfer,Pending
1592,2021-12-04,105,10,Software Subscription,,card,Approved
1593,2029-11-15,102,11,Meals,235173.0,Bank Transfer,Approved
1594,2021-09-12,102,10,travel expense,-1200.0,Card,
1595,2029-11-15,103,10,travel expense,910.0,UPI,
1596,11/06/2022,105,888,meal,,Bank Transfer,approved
1597,2025-02-25,102,12,Meals,-1200.0,Card,
1598,28/04/2023,101,11,travel expense,-1200.0,CASH,
1599,2029-11-15,999,13,Travel,-1200.0,CASH,Rejected
1600,2029-11-15,103,888,Meals,171544.0,Bank Transfer,Rejected
1601,31/02/2024,999,12,IT Supplies,34802.0,UPI,Pending
1602,22/05/2025,104,14,travel expense,,UPI,Approved
1603,31/02/2024,999,13,IT Supplies,-1200.0,Bank Transfer,
1604,2029-11-15,100,11,travel expense,,UPI,
1605,2021-07-15,999,11,meal,,CASH,
1606,2025-06-14,101,14,Software Subscription,-1200.0,card,approved
1607,31/02/2024,999,11,travel expense,0.0,card,approved
1608,28/12/2024,101,14,travel expense,0.0,card,approved
1609,15/03/2021,103,888,travel expense,63166.0,CASH,
1610,24/03/2022,102,10,IT Supplies,24012.0,Card,approved
1611,2024-10-12,102,13,travel expense,-1200.0,Bank Transfer,Rejected
1612,31/02/2024,104,10,IT Supplies,0.0,card,Rejected
1613,31/02/2024,103,10,meal,0.0,Card,Rejected
1614,2029-11-15,105,888,meal,-1200.0,Bank Transfer,Pending
1615,2022-03-11,101,888,IT Supplies,-1200.0,CASH,Approved
1616,31/02/2024,103,11,Travel,221642.0,card,approved
1617,16/12/2021,100,14,Meals,71636.0,Card,
1618,31/02/2024,101,888,Travel,,card,Rejected
1619,09/06/2024,999,11,Software Subscription,-1200.0,card,Rejected
1620,31/02/2024,999,13,Meals,0.0,Bank Transfer,Rejected
1621,27/03/2025,105,14,meal,0.0,UPI,
1622,07/02/2025,105,14,travel expense,0.0,UPI,Pending
1623,31/02/2024,103,888,Software Subscription,100413.0,Bank Transfer,Rejected
1624,2029-11-15,102,12,Software Subscription,0.0,Bank Transfer,
1625,09/06/2022,999,12,Software Subscription,,CASH,Approved
1626,31/02/2024,999,12,travel expense,21118.0,UPI,
1627,2029-11-15,103,12,IT Supplies,0.0,Bank Transfer,
1628,21/02/2024,102,12,Software Subscription,2364.0,UPI,approved
1629,31/02/2024,100,11,travel expense,4171.0,Bank Transfer,Rejected
1630,2029-11-15,999,11,IT Supplies,0.0,CASH,Rejected
1631,31/02/2024,100,12,Travel,-1200.0,card,Approved
1632,2024-12-08,101,13,meal,-1200.0,CASH,
1633,2029-11-15,104,888,meal,0.0,UPI,Pending
1634,2022-05-12,101,10,meal,0.0,CASH,Pending
1635,25/09/2022,100,14,IT Supplies,,UPI,Approved
1636,31/02/2024,102,11,Meals,235255.0,UPI,Pending
1637,31/02/2024,100,10,Meals,,Bank Transfer,approved
1638,12/11/2021,100,11,Travel,0.0,UPI,Approved
1639,10/12/2024,101,11,Travel,0.0,Bank Transfer,Approved
1640,2029-11-15,101,888,Meals,0.0,CASH,Approved
1641,2029-11-15,104,12,meal,-1200.0,CASH,Approved
1642,06/02/2024,101,888,IT Supplies,0.0,CASH,Approved
1643,2025-02-19,102,888,travel expense,-1200.0,UPI,approved
1644,2023-12-05,104,11,IT Supplies,,Card,Rejected
1645,19/02/2022,102,11,Travel,154625.0,CASH,Rejected
1646,31/02/2024,101,11,meal,0.0,UPI,Approved
1647,13/07/2025,100,10,travel expense,-1200.0,Bank Transfer,
1648,2029-11-15,101,14,IT Supplies,107997.0,CASH,approved
1649,31/02/2024,105,888,IT Supplies,,Bank Transfer,Approved
1650,01/03/2025,105,11,meal,229961.0,Bank Transfer,Rejected
1651,2029-11-15,102,13,Travel,113109.0,CASH,
1652,31/03/2022,103,13,meal,3478.0,Bank Transfer,Approved
1653,07/11/2021,103,13,Software Subscription,,Card,Pending
1654,2021-07-07,101,14,travel expense,0.0,UPI,Pending
1655,2024-12-24,999,13,IT Supplies,167312.0,card,approved
1656,2029-11-15,999,12,Meals,,card,Pending
1657,16/01/2024,103,10,Travel,,Card,Rejected
1658,2029-11-15,104,10,meal,-1200.0,CASH,
1659,10/09/2021,999,14,Software Subscription,185676.0,UPI,Rejected
1660,2024-10-13,104,11,travel expense,175253.0,Card,approved
1661,2029-11-15,999,14,travel expense,-1200.0,UPI,Rejected
1662,2029-11-15,102,12,Software Subscription,0.0,CASH,
1663,2023-11-08,101,888,Software Subscription,,CASH,
1664,2023-01-06,999,10,Meals,0.0,UPI,approved
1665,2029-11-15,104,10,IT Supplies,0.0,Bank Transfer,Pending
1666,2022-10-18,101,11,Meals,181197.0,CASH,approved
1667,31/02/2024,102,11,IT Supplies,-1200.0,CASH,
1668,2029-11-15,101,12,Software Subscription,-1200.0,card,
1669,2029-11-15,999,12,IT Supplies,9494.0,UPI,approved
1670,2029-11-15,999,888,Software Subscription,0.0,card,approved
1671,30/09/2024,102,14,Meals,-1200.0,Card,Pending
1672,2023-11-18,103,11,meal,-1200.0,card,approved
1673,2029-11-15,104,12,travel expense,40239.0,Card,
1674,11/02/2023,100,13,Travel,0.0,card,Pending
1675,16/12/2023,101,13,meal,,UPI,Pending
1676,26/08/2021,103,14,IT Supplies,,Card,Rejected
1677,31/02/2024,104,13,travel expense,-1200.0,card,
1678,2029-11-15,101,14,Software Subscription,130063.0,CASH,Approved
1679,30/04/2021,104,888,IT Supplies,-1200.0,Card,Approved
1680,31/02/2024,103,10,meal,0.0,CASH,
1681,03/09/2021,104,888,IT Supplies,34272.0,Card,Pending
1682,2029-11-15,999,10,IT Supplies,0.0,UPI,approved
1683,09/05/2025,104,888,Software Subscription,-1200.0,Card,Rejected
1684,01/04/2022,103,12,IT Supplies,-1200.0,CASH,Pending
1685,2024-05-10,100,12,Travel,29609.0,card,Rejected
1686,2022-08-05,105,13,Travel,-1200.0,CASH,Approved
1687,2023-12-29,100,13,Travel,0.0,UPI,Approved
1688,2022-04-22,103,888,meal,208225.0,CASH,
1689,2029-11-15,101,14,Travel,0.0,card,
1690,2023-12-23,999,12,IT Supplies,,card,Rejected
1691,2023-10-24,100,11,travel expense,0.0,CASH,Pending
1692,2021-05-24,100,10,travel expense,,CASH,
1693,31/02/2024,100,11,Travel,182250.0,UPI,Approved
1694,2029-11-15,101,12,Meals,0.0,UPI,Rejected
1695,31/02/2024,105,10,Software Subscription,-1200.0,card,Rejected
1696,2021-07-06,100,10,Software Subscription,0.0,card,
1697,17/10/2025,999,12,meal,-1200.0,Card,
1698,31/02/2024,100,13,meal,238520.0,UPI,Rejected
1699,2029-11-15,103,10,travel expense,0.0,Bank Transfer,Rejected
1700,2029-11-15,102,10,IT Supplies,-1200.0,UPI,Approved
1701,2029-11-15,105,10,IT Supplies,0.0,Bank Transfer,Rejected
1702,2029-11-15,104,11,Meals,148938.0,Card,Rejected
1703,2029-11-15,105,13,Travel,-1200.0,card,Rejected
1704,2029-11-15,102,11,Software Subscription,13692.0,UPI,
1705,31/02/2024,105,11,travel expense,-1200.0,UPI,Pending
1706,2029-11-15,105,10,Software Subscription,,card,approved
1707,31/02/2024,100,14,travel expense,-1200.0,Bank Transfer,Approved
1708,31/02/2024,104,14,Travel,,Bank Transfer,Rejected
1709,09/04/2022,101,13,meal,-1200.0,Bank Transfer,Pending
1710,31/02/2024,102,888,travel expense,0.0,CASH,approved
1711,2021-08-11,102,10,IT Supplies,0.0,CASH,
1712,2029-11-15,100,14,Software Subscription,0.0,card,Pending
1713,11/07/2025,102,12,IT Supplies,0.0,Card,Approved
1714,31/02/2024,999,888,Travel,0.0,CASH,approved
1715,2023-09-07,101,11,IT Supplies,,card,approved
1716,29/02/2024,105,12,meal,98518.0,UPI,Approved
1717,2021-06-01,100,888,IT Supplies,0.0,UPI,approved
1718,2029-11-15,105,13,Meals,186854.0,Bank Transfer,approved
1719,31/02/2024,102,12,Software Subscription,,Card,approved
1720,2023-03-03,100,14,meal,0.0,card,Pending
1721,07/01/2022,100,13,Travel,,card,Rejected
1722,14/07/2021,999,888,IT Supplies,0.0,CASH,Rejected
1723,2025-07-11,104,888,IT Supplies,32688.0,Card,approved
1724,15/06/2021,104,12,travel expense,-1200.0,CASH,Rejected
1725,31/02/2024,104,13,Travel,143871.0,Bank Transfer,Pending
1726,31/02/2024,103,10,IT Supplies,58668.0,Card,Rejected
1727,2029-11-15,102,14,Travel,130095.0,Card,Pending
1728,2029-11-15,999,14,meal,-1200.0,Bank Transfer,Pending
1729,2023-12-16,100,11,meal,-1200.0,card,approved
1730,05/04/2024,100,11,travel expense,-1200.0,Bank Transfer,Approved
1731,2022-11-19,102,10,IT Supplies,130992.0,Card,
1732,31/02/2024,103,10,Travel,,UPI,approved
1733,24/01/2025,101,11,Meals,14105.0,card,Rejected
1734,2023-03-23,104,888,IT Supplies,84655.0,UPI,approved
1735,2021-10-23,103,11,Travel,-1200.0,Card,Pending
1736,2025-11-18,999,13,travel expense,177484.0,card,Approved
1737,2029-11-15,103,14,Travel,,UPI,Approved
1738,2029-11-15,101,888,Software Subscription,-1200.0,card,Approved
1739,10/12/2021,999,11,Meals,241061.0,card,Approved
1740,31/02/2024,105,14,meal,0.0,Bank Transfer,Rejected
1741,2029-11-15,102,10,Meals,189176.0,card,Pending
1742,31/02/2024,102,11,Software Subscription,0.0,Card,approved
1743,2025-01-03,100,10,IT Supplies,-1200.0,CASH,
1744,25/05/2022,103,11,travel expense,-1200.0,UPI,approved
1745,31/02/2024,105,14,IT Supplies,82879.0,UPI,Rejected
1746,31/02/2024,999,10,travel expense,228309.0,UPI,Rejected
1747,23/05/2023,102,13,travel expense,79335.0,Bank Transfer,approved
1748,31/02/2024,104,12,Travel,-1200.0,CASH,Rejected
1749,2025-10-10,100,14,Meals,0.0,Bank Transfer,Pending
1750,31/02/2024,105,13,Travel,0.0,CASH,Rejected
1751,2022-06-02,105,11,Software Subscription,,CASH,Approved
1752,05/02/2024,104,11,meal,82541.0,CASH,
1753,2022-06-30,104,14,Meals,0.0,Card,Rejected
1754,17/06/2021,104,12,travel expense,-1200.0,CASH,
1755,2029-11-15,104,14,Meals,,CASH,
1756,2029-11-15,104,13,meal,0.0,Card,Pending
1757,2029-11-15,100,888,meal,0.0,CASH,Approved
1758,2029-11-15,105,12,IT Supplies,123955.0,UPI,Pending
1759,14/09/2021,999,13,Software Subscription,,Card,Rejected
1760,2023-07-04,102,12,Meals,,Card,Approved
1761,14/02/2022,999,14,Travel,0.0,Bank Transfer,approved
1762,2029-11-15,999,10,Software Subscription,,UPI,Approved
1763,31/02/2024,103,14,IT Supplies,-1200.0,UPI,Approved
1764,2021-05-15,999,14,Meals,49927.0,CASH,Rejected
1765,22/01/2023,105,12,Travel,0.0,card,Rejected
1766,2022-01-27,101,888,Travel,0.0,UPI,Approved
1767,2025-01-30,101,888,Travel,,UPI,Approved
1768,2024-04-08,100,13,travel expense,,Bank Transfer,Approved
1769,29/01/2022,999,14,Travel,-1200.0,card,Approved
1770,10/04/2025,105,14,IT Supplies,0.0,Card,Rejected
1771,2029-11-15,104,13,Meals,,CASH,Rejected
1772,31/02/2024,105,888,travel expense,5942.0,UPI,Rejected
1773,18/02/2023,100,888,Meals,119414.0,card,approved
1774,2024-12-18,101,11,meal,-1200.0,UPI,Pending
1775,2021-08-06,999,11,meal,0.0,Bank Transfer,Rejected
1776,31/02/2024,105,11,travel expense,,Bank Transfer,Approved
1777,2029-11-15,104,13,meal,0.0,card,Approved
1778,2029-11-15,999,13,meal,240052.0,CASH,Approved
1779,2022-03-18,101,11,Meals,49730.0,Bank Transfer,approved
1780,31/02/2024,100,12,Software Subscription,-1200.0,UPI,Approved
1781,18/06/2024,105,13,Travel,0.0,UPI,approved
1782,2023-05-06,102,11,travel expense,164662.0,CASH,
1783,22/04/2024,100,888,Meals,87364.0,UPI,
1784,16/08/2023,103,13,Meals,-1200.0,card,approved
1785,30/09/2024,102,888,IT Supplies,-1200.0,UPI,
1786,08/01/2023,101,13,travel expense,9159.0,Bank Transfer,
1787,2029-11-15,101,12,Travel,36339.0,UPI,Pending
1788,2025-02-02,105,10,Meals,,Bank Transfer,
1789,05/07/2022,104,11,Software Subscription,135013.0,Card,approved
1790,2023-10-28,102,11,Meals,80273.0,card,approved
1791,30/08/2022,999,10,IT Supplies,219948.0,card,Rejected
1792,26/05/2024,104,12,Meals,0.0,Card,Rejected
1793,31/02/2024,104,888,Software Subscription,,UPI,Rejected
1794,31/07/2025,999,13,Travel,67004.0,UPI,Rejected
1795,2025-09-10,103,12,travel expense,185124.0,card,Rejected
1796,2023-07-20,101,13,Travel,12308.0,CASH,approved
1797,08/11/2023,101,11,meal,92898.0,UPI,approved
1798,2029-11-15,101,10,meal,-1200.0,card,approved
1799,09/10/2023,100,11,Travel,-1200.0,Card,approved
1800,2029-11-15,105,11,meal,,Card,approved
1801,31/03/2023,102,888,Travel,0.0,Card,
1802,2029-11-15,105,888,meal,-1200.0,card,
1803,2029-11-15,999,888,Travel,,card,Pending
1804,2029-11-15,105,10,Software Subscription,0.0,Card,Pending
1805,06/04/2024,999,14,Meals,-1200.0,CASH,Pending
1806,2029-11-15,103,14,meal,0.0,Card,
1807,12/12/2022,102,10,Travel,-1200.0,Bank Transfer,
1808,2029-11-15,105,13,Software Subscription,-1200.0,card,Rejected
1809,2029-11-15,100,14,travel expense,57742.0,Card,Rejected
1810,31/02/2024,102,10,Software Subscription,,UPI,approved
1811,26/05/2024,101,888,travel expense,-1200.0,UPI,approved
1812,2029-11-15,102,11,meal,213053.0,Card,Pending
1813,31/02/2024,105,10,Software Subscription,0.0,CASH,
1814,05/02/2023,103,10,Meals,,Bank Transfer,approved
1815,2021-10-15,103,11,travel expense,,CASH,
1816,2022-05-11,999,888,Travel,-1200.0,Card,
1817,2021-10-19,100,11,Software Subscription,151579.0,card,Pending
1818,13/10/2022,999,10,Meals,-1200.0,Card,Pending
1819,2029-11-15,104,888,Travel,,card,
1820,23/08/2024,100,12,IT Supplies,-1200.0,Bank Transfer,Rejected
1821,2024-05-04,100,13,IT Supplies,,Card,
1822,2029-11-15,105,11,Travel,,Card,
